HOME_AREA,WORK_AREA,PERCENT_TRAVELLERS  (Avg),HOME_LONGITUDE,HOME_LATITUDE,WORK_LONGITUDE,WORK_LATITUDE,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
G10_G11_G12,F10_F11_E11_D12,0.09456933333333334,73.00632507,33.67167071,72.99067119,33.692262809999995,3.283,2.709399354516505
G10_G11_G12,F6_F7_E7,0.015508833333333331,73.00632507,33.67167071,73.06117237,33.72367762,12.036,7.693345348997966
G10_G11_G12,F8_E8_F9_E9,0.01882716666666667,73.00632507,33.67167071,73.03277168,33.7134014,7.585,5.245806919299364
G10_G11_G12,FAIZABAD_STADIUM_ROAD,0.0023803333333333333,73.00632507,33.67167071,73.07357536,33.65196382,9.524,6.598508853790385
G10_G11_G12,G13_G14_GOLRA,0.022073166666666668,73.00632507,33.67167071,72.95087122,33.64752556,8.493,5.792213142962397
G10_G11_G12,G5_F5_DIPLOMATIC_SECRETARIAT,0.022434000000000006,73.00632507,33.67167071,73.09936917,33.72629888,13.083,10.53506119630172
G10_G11_G12,G6_G7_BLUE_AREA,0.029647500000000004,73.00632507,33.67167071,73.07453242999999,33.71343576,10.025999999999998,7.835035445172183
G10_G11_G12,G8_G9,0.06701349999999999,73.00632507,33.67167071,73.04003006,33.69034756,5.777,3.7469064914837027
G10_G11_G12,GHAURI_BURMA_TOWN_KHANNA,0.0034625000000000003,73.00632507,33.67167071,73.13042452,33.62744881999999,18.702,12.49527498591718
G10_G11_G12,H10_H11_H12,0.027699833333333337,73.00632507,33.67167071,72.9999366,33.6462776,7.195999999999999,2.8848287043687857
G10_G11_G12,H13_I14_JHANGI_SYEDAN,0.009161166666666666,73.00632507,33.67167071,72.95902271,33.62512322,8.692,6.779442538672774
G10_G11_G12,H9_I9,0.0098825,73.00632507,33.67167071,73.05200624999999,33.66234500000001,8.575000000000001,4.352867429229395
G10_G11_G12,I10_I11,0.010603833333333333,73.00632507,33.67167071,73.03527323000002,33.64604400000001,8.438,3.911313050195473
G10_G11_G12,I8_H8_SHAKARPARIAN,0.012551499999999998,73.00632507,33.67167071,73.07717666999999,33.68034167,9.292,6.626762340409661
G10_G11_G12,KHANNA_KORAL,0.0016448,73.00632507,33.67167071,73.1067525,33.62449535,18.131,10.673971061094534
G10_G11_G12,KOHINOOR_MILL_PIRWADHAI,0.005626666666666666,73.00632507,33.67167071,72.98985375,33.61071461,12.39,6.947401486500884
G10_G11_G12,LALKURTI_TENCH_DHOKSYEDAN,0.0012981999999999998,73.00632507,33.67167071,73.04073332,33.57943285,18.294,10.739780637662722
G10_G11_G12,LIAQUATBAGH_RAJABAZAR,0.002596833333333333,73.00632507,33.67167071,73.05613158,33.61586581,15.019999999999998,7.730595634506014
G10_G11_G12,MORGAH_ASKARI14,0.0006493333333333334,73.00632507,33.67167071,73.07338379,33.54724362000001,27.993,15.165436327282313
G10_G11_G12,NAVAL_GULBERG,0.0015869999999999999,73.00632507,33.67167071,73.17832789,33.57863522,25.59,18.990718298357876
G10_G11_G12,OLD_AIRPORT,0.0021639999999999997,73.00632507,33.67167071,73.11899808,33.59809288,21.843999999999998,13.256918961204978
G10_G11_G12,QASIM_MARKET_RANGE_ROAD,0.0015581999999999998,73.00632507,33.67167071,73.01657994,33.59000295,15.809999999999999,9.13053766590465
